source,destination,timestamp
frontend,currencyservice,2026-03-24 09:10:15
frontend,productcatalogservice,2026-03-24 09:10:15
checkoutservice,shippingservice,2026-03-24 09:10:15
recommendationservice,productcatalogservice,2026-03-24 09:10:15
productcatalogservice-596d5c8f9f-gkz8l,node-219,2026-03-24 09:10:15
currencyservice-76f5d795cc-8c7mz,node-227,2026-03-24 09:10:15
frontend,cartservice,2026-03-24 09:10:15
frontend-77cd85d5b4-qvc6w,node-5,2026-03-24 09:10:15
emailservice-59c9565948-8g9bx,node-227,2026-03-24 09:10:15
recommendationservice-5c8d676599-v4qcr,node-227,2026-03-24 09:10:15
frontend,shippingservice,2026-03-24 09:10:15
paymentservice-54569c46cc-gpfvj,node-227,2026-03-24 09:10:15
checkoutservice,emailservice,2026-03-24 09:10:15
adservice-b87685d75-vbkk7,node-227,2026-03-24 09:10:15
redis-cart-58fbf7f7c6-k7fnt,node-5,2026-03-24 09:10:15
checkoutservice,currencyservice,2026-03-24 09:10:15
shippingservice-f899f4b4c-wc9v4,node-221,2026-03-24 09:10:15
checkoutservice-7b67c7c4c8-stjfw,node-227,2026-03-24 09:10:15
frontend,checkoutservice,2026-03-24 09:10:15
frontend,recommendationservice,2026-03-24 09:10:15
cartservice-7d5b58b444-hx8vh,node-227,2026-03-24 09:10:15
frontend,adservice,2026-03-24 09:10:15
checkoutservice,paymentservice,2026-03-24 09:10:15
checkoutservice,cartservice,2026-03-24 09:10:15
checkoutservice,productcatalogservice,2026-03-24 09:10:15
emailservice-59c9565948-8g9bx,node-227,2026-03-24 09:10:20
shippingservice-f899f4b4c-wc9v4,node-221,2026-03-24 09:10:20
recommendationservice-5c8d676599-v4qcr,node-227,2026-03-24 09:10:20
redis-cart-58fbf7f7c6-k7fnt,node-5,2026-03-24 09:10:20
frontend,checkoutservice,2026-03-24 09:10:20
checkoutservice,paymentservice,2026-03-24 09:10:20
checkoutservice,shippingservice,2026-03-24 09:10:20
recommendationservice,productcatalogservice,2026-03-24 09:10:20
checkoutservice-7b67c7c4c8-stjfw,node-227,2026-03-24 09:10:20
frontend,currencyservice,2026-03-24 09:10:20
frontend,productcatalogservice,2026-03-24 09:10:20
paymentservice-54569c46cc-gpfvj,node-227,2026-03-24 09:10:20
frontend,cartservice,2026-03-24 09:10:20
productcatalogservice-596d5c8f9f-gkz8l,node-219,2026-03-24 09:10:20
cartservice-7d5b58b444-hx8vh,node-227,2026-03-24 09:10:20
frontend,recommendationservice,2026-03-24 09:10:20
adservice-b87685d75-vbkk7,node-227,2026-03-24 09:10:20
checkoutservice,currencyservice,2026-03-24 09:10:20
frontend-77cd85d5b4-qvc6w,node-5,2026-03-24 09:10:20
frontend,shippingservice,2026-03-24 09:10:20
currencyservice-76f5d795cc-8c7mz,node-227,2026-03-24 09:10:20
checkoutservice,productcatalogservice,2026-03-24 09:10:20
checkoutservice,emailservice,2026-03-24 09:10:20
checkoutservice,cartservice,2026-03-24 09:10:20
frontend,adservice,2026-03-24 09:10:20
frontend,currencyservice,2026-03-24 09:10:25
redis-cart-58fbf7f7c6-k7fnt,node-5,2026-03-24 09:10:25
checkoutservice,cartservice,2026-03-24 09:10:25
frontend,productcatalogservice,2026-03-24 09:10:25
frontend-77cd85d5b4-qvc6w,node-5,2026-03-24 09:10:25
checkoutservice-7b67c7c4c8-stjfw,node-227,2026-03-24 09:10:25
checkoutservice,shippingservice,2026-03-24 09:10:25
frontend,recommendationservice,2026-03-24 09:10:25
checkoutservice,paymentservice,2026-03-24 09:10:25
frontend,checkoutservice,2026-03-24 09:10:25
currencyservice-76f5d795cc-8c7mz,node-227,2026-03-24 09:10:25
shippingservice-f899f4b4c-wc9v4,node-221,2026-03-24 09:10:25
emailservice-59c9565948-8g9bx,node-227,2026-03-24 09:10:25
checkoutservice,productcatalogservice,2026-03-24 09:10:25
frontend,adservice,2026-03-24 09:10:25
cartservice-7d5b58b444-hx8vh,node-227,2026-03-24 09:10:25
recommendationservice-5c8d676599-v4qcr,node-227,2026-03-24 09:10:25
paymentservice-54569c46cc-gpfvj,node-227,2026-03-24 09:10:25
frontend,cartservice,2026-03-24 09:10:25
checkoutservice,currencyservice,2026-03-24 09:10:25
adservice-b87685d75-vbkk7,node-227,2026-03-24 09:10:25
productcatalogservice-596d5c8f9f-gkz8l,node-219,2026-03-24 09:10:25
frontend,shippingservice,2026-03-24 09:10:25
recommendationservice,productcatalogservice,2026-03-24 09:10:25
checkoutservice,emailservice,2026-03-24 09:10:25
frontend,recommendationservice,2026-03-24 09:10:30
checkoutservice,paymentservice,2026-03-24 09:10:30
frontend,checkoutservice,2026-03-24 09:10:30
frontend,productcatalogservice,2026-03-24 09:10:30
recommendationservice,productcatalogservice,2026-03-24 09:10:30
adservice-b87685d75-vbkk7,node-227,2026-03-24 09:10:30
currencyservice-76f5d795cc-8c7mz,node-227,2026-03-24 09:10:30
shippingservice-f899f4b4c-wc9v4,node-221,2026-03-24 09:10:30
emailservice-59c9565948-8g9bx,node-227,2026-03-24 09:10:30
cartservice-7d5b58b444-hx8vh,node-227,2026-03-24 09:10:30
recommendationservice-5c8d676599-v4qcr,node-227,2026-03-24 09:10:30
frontend,shippingservice,2026-03-24 09:10:30
checkoutservice,shippingservice,2026-03-24 09:10:30
checkoutservice,emailservice,2026-03-24 09:10:30
checkoutservice,productcatalogservice,2026-03-24 09:10:30
frontend,currencyservice,2026-03-24 09:10:30
frontend-77cd85d5b4-qvc6w,node-5,2026-03-24 09:10:30
frontend,adservice,2026-03-24 09:10:30
redis-cart-58fbf7f7c6-k7fnt,node-5,2026-03-24 09:10:30
productcatalogservice-596d5c8f9f-gkz8l,node-219,2026-03-24 09:10:30
checkoutservice,cartservice,2026-03-24 09:10:30
checkoutservice,currencyservice,2026-03-24 09:10:30
frontend,cartservice,2026-03-24 09:10:30
checkoutservice-7b67c7c4c8-stjfw,node-227,2026-03-24 09:10:30
paymentservice-54569c46cc-gpfvj,node-227,2026-03-24 09:10:30
checkoutservice,shippingservice,2026-03-24 09:10:35
frontend,shippingservice,2026-03-24 09:10:35
frontend,checkoutservice,2026-03-24 09:10:35
checkoutservice,currencyservice,2026-03-24 09:10:35
checkoutservice,productcatalogservice,2026-03-24 09:10:35
productcatalogservice-596d5c8f9f-gkz8l,node-219,2026-03-24 09:10:35
redis-cart-58fbf7f7c6-k7fnt,node-5,2026-03-24 09:10:35
emailservice-59c9565948-8g9bx,node-227,2026-03-24 09:10:35
frontend,currencyservice,2026-03-24 09:10:35
currencyservice-76f5d795cc-8c7mz,node-227,2026-03-24 09:10:35
recommendationservice,productcatalogservice,2026-03-24 09:10:35
checkoutservice-7b67c7c4c8-stjfw,node-227,2026-03-24 09:10:35
shippingservice-f899f4b4c-wc9v4,node-221,2026-03-24 09:10:35
checkoutservice,emailservice,2026-03-24 09:10:35
frontend,adservice,2026-03-24 09:10:35
paymentservice-54569c46cc-gpfvj,node-227,2026-03-24 09:10:35
recommendationservice-5c8d676599-v4qcr,node-227,2026-03-24 09:10:35
frontend-77cd85d5b4-qvc6w,node-5,2026-03-24 09:10:35
frontend,productcatalogservice,2026-03-24 09:10:35
checkoutservice,paymentservice,2026-03-24 09:10:35
checkoutservice,cartservice,2026-03-24 09:10:35
frontend,recommendationservice,2026-03-24 09:10:35
frontend,cartservice,2026-03-24 09:10:35
cartservice-7d5b58b444-hx8vh,node-227,2026-03-24 09:10:35
adservice-b87685d75-vbkk7,node-227,2026-03-24 09:10:35
productcatalogservice-596d5c8f9f-gkz8l,node-219,2026-03-24 09:10:40
checkoutservice,cartservice,2026-03-24 09:10:40
checkoutservice,emailservice,2026-03-24 09:10:40
adservice-b87685d75-vbkk7,node-227,2026-03-24 09:10:40
checkoutservice,productcatalogservice,2026-03-24 09:10:40
frontend-77cd85d5b4-qvc6w,node-5,2026-03-24 09:10:40
frontend,recommendationservice,2026-03-24 09:10:40
cartservice-7d5b58b444-hx8vh,node-227,2026-03-24 09:10:40
paymentservice-54569c46cc-gpfvj,node-227,2026-03-24 09:10:40
frontend,cartservice,2026-03-24 09:10:40
currencyservice-76f5d795cc-8c7mz,node-227,2026-03-24 09:10:40
shippingservice-f899f4b4c-wc9v4,node-221,2026-03-24 09:10:40
frontend,checkoutservice,2026-03-24 09:10:40
checkoutservice,shippingservice,2026-03-24 09:10:40
frontend,adservice,2026-03-24 09:10:40
checkoutservice-7b67c7c4c8-stjfw,node-227,2026-03-24 09:10:40
frontend,productcatalogservice,2026-03-24 09:10:40
redis-cart-58fbf7f7c6-k7fnt,node-5,2026-03-24 09:10:40
checkoutservice,paymentservice,2026-03-24 09:10:40
emailservice-59c9565948-8g9bx,node-227,2026-03-24 09:10:40
checkoutservice,currencyservice,2026-03-24 09:10:40
frontend,shippingservice,2026-03-24 09:10:40
recommendationservice,productcatalogservice,2026-03-24 09:10:40
frontend,currencyservice,2026-03-24 09:10:40
recommendationservice-5c8d676599-v4qcr,node-227,2026-03-24 09:10:40
cartservice-7d5b58b444-hx8vh,node-227,2026-03-24 09:10:45
shippingservice-f899f4b4c-wc9v4,node-221,2026-03-24 09:10:45
frontend,currencyservice,2026-03-24 09:10:45
checkoutservice-7b67c7c4c8-stjfw,node-227,2026-03-24 09:10:45
checkoutservice,shippingservice,2026-03-24 09:10:45
checkoutservice,emailservice,2026-03-24 09:10:45
adservice-b87685d75-vbkk7,node-227,2026-03-24 09:10:45
checkoutservice,currencyservice,2026-03-24 09:10:45
checkoutservice,paymentservice,2026-03-24 09:10:45
frontend,adservice,2026-03-24 09:10:45
checkoutservice,cartservice,2026-03-24 09:10:45
frontend-77cd85d5b4-qvc6w,node-5,2026-03-24 09:10:45
productcatalogservice-596d5c8f9f-gkz8l,node-219,2026-03-24 09:10:45
currencyservice-76f5d795cc-8c7mz,node-227,2026-03-24 09:10:45
frontend,checkoutservice,2026-03-24 09:10:45
redis-cart-58fbf7f7c6-k7fnt,node-5,2026-03-24 09:10:45
frontend,shippingservice,2026-03-24 09:10:45
frontend,cartservice,2026-03-24 09:10:45
paymentservice-54569c46cc-gpfvj,node-227,2026-03-24 09:10:45
frontend,recommendationservice,2026-03-24 09:10:45
checkoutservice,productcatalogservice,2026-03-24 09:10:45
recommendationservice-5c8d676599-v4qcr,node-227,2026-03-24 09:10:45
recommendationservice,productcatalogservice,2026-03-24 09:10:45
frontend,productcatalogservice,2026-03-24 09:10:45
emailservice-59c9565948-8g9bx,node-227,2026-03-24 09:10:45
recommendationservice,productcatalogservice,2026-03-24 09:10:50
checkoutservice,emailservice,2026-03-24 09:10:50
frontend,cartservice,2026-03-24 09:10:50
shippingservice-f899f4b4c-wc9v4,node-221,2026-03-24 09:10:50
checkoutservice,shippingservice,2026-03-24 09:10:50
paymentservice-54569c46cc-gpfvj,node-227,2026-03-24 09:10:50
frontend,productcatalogservice,2026-03-24 09:10:50
adservice-b87685d75-vbkk7,node-227,2026-03-24 09:10:50
emailservice-59c9565948-8g9bx,node-227,2026-03-24 09:10:50
frontend,checkoutservice,2026-03-24 09:10:50
currencyservice-76f5d795cc-8c7mz,node-227,2026-03-24 09:10:50
frontend-77cd85d5b4-qvc6w,node-5,2026-03-24 09:10:50
checkoutservice,paymentservice,2026-03-24 09:10:50
frontend,recommendationservice,2026-03-24 09:10:50
recommendationservice-5c8d676599-v4qcr,node-227,2026-03-24 09:10:50
checkoutservice,cartservice,2026-03-24 09:10:50
checkoutservice,currencyservice,2026-03-24 09:10:50
frontend,adservice,2026-03-24 09:10:50
frontend,shippingservice,2026-03-24 09:10:50
productcatalogservice-596d5c8f9f-gkz8l,node-219,2026-03-24 09:10:50
checkoutservice-7b67c7c4c8-stjfw,node-227,2026-03-24 09:10:50
redis-cart-58fbf7f7c6-k7fnt,node-5,2026-03-24 09:10:50
cartservice-7d5b58b444-hx8vh,node-227,2026-03-24 09:10:50
checkoutservice,productcatalogservice,2026-03-24 09:10:50
frontend,currencyservice,2026-03-24 09:10:50
checkoutservice-7b67c7c4c8-stjfw,node-227,2026-03-24 09:10:55
redis-cart-58fbf7f7c6-k7fnt,node-5,2026-03-24 09:10:55
frontend,currencyservice,2026-03-24 09:10:55
checkoutservice,shippingservice,2026-03-24 09:10:55
frontend,cartservice,2026-03-24 09:10:55
frontend,productcatalogservice,2026-03-24 09:10:55
paymentservice-54569c46cc-gpfvj,node-227,2026-03-24 09:10:55
shippingservice-f899f4b4c-wc9v4,node-221,2026-03-24 09:10:55
emailservice-59c9565948-8g9bx,node-227,2026-03-24 09:10:55
currencyservice-76f5d795cc-8c7mz,node-227,2026-03-24 09:10:55
checkoutservice,cartservice,2026-03-24 09:10:55
checkoutservice,productcatalogservice,2026-03-24 09:10:55
cartservice-7d5b58b444-hx8vh,node-227,2026-03-24 09:10:55
frontend,recommendationservice,2026-03-24 09:10:55
productcatalogservice-596d5c8f9f-gkz8l,node-219,2026-03-24 09:10:55
frontend,shippingservice,2026-03-24 09:10:55
frontend-77cd85d5b4-qvc6w,node-5,2026-03-24 09:10:55
frontend,checkoutservice,2026-03-24 09:10:55
checkoutservice,currencyservice,2026-03-24 09:10:55
recommendationservice,productcatalogservice,2026-03-24 09:10:55
frontend,adservice,2026-03-24 09:10:55
checkoutservice,emailservice,2026-03-24 09:10:55
adservice-b87685d75-vbkk7,node-227,2026-03-24 09:10:55
checkoutservice,paymentservice,2026-03-24 09:10:55
recommendationservice-5c8d676599-v4qcr,node-227,2026-03-24 09:10:55
recommendationservice,productcatalogservice,2026-03-24 09:11:00
paymentservice-54569c46cc-gpfvj,node-227,2026-03-24 09:11:00
frontend,currencyservice,2026-03-24 09:11:00
cartservice-7d5b58b444-hx8vh,node-227,2026-03-24 09:11:00
checkoutservice,emailservice,2026-03-24 09:11:00
checkoutservice,cartservice,2026-03-24 09:11:00
adservice-b87685d75-vbkk7,node-227,2026-03-24 09:11:00
frontend,cartservice,2026-03-24 09:11:00
frontend-77cd85d5b4-qvc6w,node-5,2026-03-24 09:11:00
redis-cart-58fbf7f7c6-k7fnt,node-5,2026-03-24 09:11:00
productcatalogservice-596d5c8f9f-gkz8l,node-219,2026-03-24 09:11:00
frontend,recommendationservice,2026-03-24 09:11:00
checkoutservice,paymentservice,2026-03-24 09:11:00
frontend,checkoutservice,2026-03-24 09:11:00
emailservice-59c9565948-8g9bx,node-227,2026-03-24 09:11:00
frontend,productcatalogservice,2026-03-24 09:11:00
frontend,shippingservice,2026-03-24 09:11:00
shippingservice-f899f4b4c-wc9v4,node-221,2026-03-24 09:11:00
checkoutservice-7b67c7c4c8-stjfw,node-227,2026-03-24 09:11:00
checkoutservice,currencyservice,2026-03-24 09:11:00
recommendationservice-5c8d676599-v4qcr,node-227,2026-03-24 09:11:00
checkoutservice,shippingservice,2026-03-24 09:11:00
checkoutservice,productcatalogservice,2026-03-24 09:11:00
currencyservice-76f5d795cc-8c7mz,node-227,2026-03-24 09:11:00
frontend,adservice,2026-03-24 09:11:00
cartservice-7d5b58b444-hx8vh,node-227,2026-03-24 09:11:05
checkoutservice,productcatalogservice,2026-03-24 09:11:05
checkoutservice,cartservice,2026-03-24 09:11:05
frontend,checkoutservice,2026-03-24 09:11:05
currencyservice-76f5d795cc-8c7mz,node-227,2026-03-24 09:11:05
frontend,shippingservice,2026-03-24 09:11:05
frontend-77cd85d5b4-qvc6w,node-5,2026-03-24 09:11:05
recommendationservice,productcatalogservice,2026-03-24 09:11:05
frontend,recommendationservice,2026-03-24 09:11:05
productcatalogservice-596d5c8f9f-gkz8l,node-219,2026-03-24 09:11:05
checkoutservice,currencyservice,2026-03-24 09:11:05
recommendationservice-5c8d676599-v4qcr,node-227,2026-03-24 09:11:05
checkoutservice-7b67c7c4c8-stjfw,node-227,2026-03-24 09:11:05
frontend,adservice,2026-03-24 09:11:05
frontend,cartservice,2026-03-24 09:11:05
checkoutservice,shippingservice,2026-03-24 09:11:05
redis-cart-58fbf7f7c6-k7fnt,node-5,2026-03-24 09:11:05
frontend,currencyservice,2026-03-24 09:11:05
checkoutservice,emailservice,2026-03-24 09:11:05
frontend,productcatalogservice,2026-03-24 09:11:05
emailservice-59c9565948-8g9bx,node-227,2026-03-24 09:11:05
shippingservice-f899f4b4c-wc9v4,node-221,2026-03-24 09:11:05
checkoutservice,paymentservice,2026-03-24 09:11:05
adservice-b87685d75-vbkk7,node-227,2026-03-24 09:11:05
paymentservice-54569c46cc-gpfvj,node-227,2026-03-24 09:11:05
checkoutservice,paymentservice,2026-03-24 09:11:10
frontend-77cd85d5b4-qvc6w,node-5,2026-03-24 09:11:10
frontend,productcatalogservice,2026-03-24 09:11:10
redis-cart-58fbf7f7c6-k7fnt,node-5,2026-03-24 09:11:10
recommendationservice,productcatalogservice,2026-03-24 09:11:10
productcatalogservice-596d5c8f9f-gkz8l,node-219,2026-03-24 09:11:10
checkoutservice,productcatalogservice,2026-03-24 09:11:10
shippingservice-f899f4b4c-wc9v4,node-221,2026-03-24 09:11:10
frontend,shippingservice,2026-03-24 09:11:10
checkoutservice,shippingservice,2026-03-24 09:11:10
frontend,recommendationservice,2026-03-24 09:11:10
adservice-b87685d75-vbkk7,node-227,2026-03-24 09:11:10
checkoutservice,emailservice,2026-03-24 09:11:10
frontend,adservice,2026-03-24 09:11:10
frontend,cartservice,2026-03-24 09:11:10
currencyservice-76f5d795cc-8c7mz,node-227,2026-03-24 09:11:10
recommendationservice-5c8d676599-v4qcr,node-227,2026-03-24 09:11:10
checkoutservice,cartservice,2026-03-24 09:11:10
cartservice-7d5b58b444-hx8vh,node-227,2026-03-24 09:11:10
emailservice-59c9565948-8g9bx,node-227,2026-03-24 09:11:10
paymentservice-54569c46cc-gpfvj,node-227,2026-03-24 09:11:10
frontend,checkoutservice,2026-03-24 09:11:10
frontend,currencyservice,2026-03-24 09:11:10
checkoutservice-7b67c7c4c8-stjfw,node-227,2026-03-24 09:11:10
checkoutservice,currencyservice,2026-03-24 09:11:10
redis-cart-58fbf7f7c6-k7fnt,node-5,2026-03-24 09:11:15
checkoutservice,currencyservice,2026-03-24 09:11:15
frontend,shippingservice,2026-03-24 09:11:15
frontend,cartservice,2026-03-24 09:11:15
shippingservice-f899f4b4c-wc9v4,node-221,2026-03-24 09:11:15
cartservice-7d5b58b444-hx8vh,node-227,2026-03-24 09:11:15
frontend,recommendationservice,2026-03-24 09:11:15
recommendationservice-5c8d676599-v4qcr,node-227,2026-03-24 09:11:15
checkoutservice,cartservice,2026-03-24 09:11:15
paymentservice-54569c46cc-gpfvj,node-227,2026-03-24 09:11:15
recommendationservice,productcatalogservice,2026-03-24 09:11:15
frontend,currencyservice,2026-03-24 09:11:15
checkoutservice-7b67c7c4c8-stjfw,node-227,2026-03-24 09:11:15
frontend-77cd85d5b4-qvc6w,node-5,2026-03-24 09:11:15
adservice-b87685d75-vbkk7,node-227,2026-03-24 09:11:15
currencyservice-76f5d795cc-8c7mz,node-227,2026-03-24 09:11:15
checkoutservice,paymentservice,2026-03-24 09:11:15
frontend,adservice,2026-03-24 09:11:15
checkoutservice,productcatalogservice,2026-03-24 09:11:15
checkoutservice,shippingservice,2026-03-24 09:11:15
checkoutservice,emailservice,2026-03-24 09:11:15
emailservice-59c9565948-8g9bx,node-227,2026-03-24 09:11:15
productcatalogservice-596d5c8f9f-gkz8l,node-219,2026-03-24 09:11:15
frontend,productcatalogservice,2026-03-24 09:11:15
frontend,checkoutservice,2026-03-24 09:11:15
currencyservice-76f5d795cc-8c7mz,node-227,2026-03-24 09:11:20
checkoutservice,shippingservice,2026-03-24 09:11:20
paymentservice-54569c46cc-gpfvj,node-227,2026-03-24 09:11:20
frontend,checkoutservice,2026-03-24 09:11:20
frontend,currencyservice,2026-03-24 09:11:20
productcatalogservice-596d5c8f9f-gkz8l,node-219,2026-03-24 09:11:20
checkoutservice-7b67c7c4c8-stjfw,node-227,2026-03-24 09:11:20
recommendationservice,productcatalogservice,2026-03-24 09:11:20
frontend-77cd85d5b4-qvc6w,node-5,2026-03-24 09:11:20
cartservice-7d5b58b444-hx8vh,node-227,2026-03-24 09:11:20
checkoutservice,cartservice,2026-03-24 09:11:20
recommendationservice-5c8d676599-v4qcr,node-227,2026-03-24 09:11:20
frontend,recommendationservice,2026-03-24 09:11:20
frontend,adservice,2026-03-24 09:11:20
emailservice-59c9565948-8g9bx,node-227,2026-03-24 09:11:20
adservice-b87685d75-vbkk7,node-227,2026-03-24 09:11:20
shippingservice-f899f4b4c-wc9v4,node-221,2026-03-24 09:11:20
checkoutservice,emailservice,2026-03-24 09:11:20
frontend,cartservice,2026-03-24 09:11:20
checkoutservice,productcatalogservice,2026-03-24 09:11:20
frontend,productcatalogservice,2026-03-24 09:11:20
redis-cart-58fbf7f7c6-k7fnt,node-5,2026-03-24 09:11:20
frontend,shippingservice,2026-03-24 09:11:20
checkoutservice,paymentservice,2026-03-24 09:11:20
checkoutservice,currencyservice,2026-03-24 09:11:20
currencyservice-76f5d795cc-8c7mz,node-227,2026-03-24 09:11:25
checkoutservice,paymentservice,2026-03-24 09:11:25
redis-cart-58fbf7f7c6-k7fnt,node-5,2026-03-24 09:11:25
recommendationservice,productcatalogservice,2026-03-24 09:11:25
checkoutservice,productcatalogservice,2026-03-24 09:11:25
frontend,checkoutservice,2026-03-24 09:11:25
productcatalogservice-596d5c8f9f-gkz8l,node-219,2026-03-24 09:11:25
shippingservice-f899f4b4c-wc9v4,node-221,2026-03-24 09:11:25
paymentservice-54569c46cc-gpfvj,node-227,2026-03-24 09:11:25
frontend,cartservice,2026-03-24 09:11:25
emailservice-59c9565948-8g9bx,node-227,2026-03-24 09:11:25
frontend,productcatalogservice,2026-03-24 09:11:25
checkoutservice,currencyservice,2026-03-24 09:11:25
frontend-77cd85d5b4-qvc6w,node-5,2026-03-24 09:11:25
frontend,currencyservice,2026-03-24 09:11:25
checkoutservice,shippingservice,2026-03-24 09:11:25
frontend,adservice,2026-03-24 09:11:25
checkoutservice,cartservice,2026-03-24 09:11:25
frontend,shippingservice,2026-03-24 09:11:25
recommendationservice-5c8d676599-v4qcr,node-227,2026-03-24 09:11:25
checkoutservice,emailservice,2026-03-24 09:11:25
checkoutservice-7b67c7c4c8-stjfw,node-227,2026-03-24 09:11:25
cartservice-7d5b58b444-hx8vh,node-227,2026-03-24 09:11:25
frontend,recommendationservice,2026-03-24 09:11:25
adservice-b87685d75-vbkk7,node-227,2026-03-24 09:11:25
paymentservice-54569c46cc-gpfvj,node-227,2026-03-24 09:11:30
frontend,currencyservice,2026-03-24 09:11:30
redis-cart-58fbf7f7c6-k7fnt,node-5,2026-03-24 09:11:30
shippingservice-f899f4b4c-wc9v4,node-221,2026-03-24 09:11:30
frontend,recommendationservice,2026-03-24 09:11:30
currencyservice-76f5d795cc-8c7mz,node-227,2026-03-24 09:11:30
recommendationservice-5c8d676599-v4qcr,node-227,2026-03-24 09:11:30
frontend,cartservice,2026-03-24 09:11:30
cartservice-7d5b58b444-hx8vh,node-227,2026-03-24 09:11:30
frontend,shippingservice,2026-03-24 09:11:30
adservice-b87685d75-vbkk7,node-227,2026-03-24 09:11:30
checkoutservice,productcatalogservice,2026-03-24 09:11:30
checkoutservice,currencyservice,2026-03-24 09:11:30
checkoutservice-7b67c7c4c8-stjfw,node-227,2026-03-24 09:11:30
recommendationservice,productcatalogservice,2026-03-24 09:11:30
